id,image,keypoints
43,2200-0.png,"[{""x"":66.76587301587301,""y"":66.86507936507937,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":375},{""x"":57.24206349206349,""y"":76.78571428571428,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":66.56746031746032,""y"":55.35714285714285,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":375},{""x"":53.47222222222222,""y"":29.166666666666664,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375}]"
44,2200-375.png,"[{""x"":67.5595238095238,""y"":83.24706694271912,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":345},{""x"":43.45238095238095,""y"":98.55935127674258,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":345},{""x"":60.51587301587301,""y"":72.67943409247756,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":345},{""x"":43.650793650793645,""y"":68.15044858523119,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":345}]"
45,2300-0.png,"[{""x"":68.94841269841268,""y"":34.72222222222222,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":375},{""x"":57.93650793650793,""y"":85.1190476190476,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":61.3095238095238,""y"":41.46825396825397,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":375},{""x"":49.99999999999999,""y"":61.11111111111111,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375}]"
46,2300-375.png,
47,2400-0.png,"[{""x"":17.559523809523807,""y"":92.46031746031746,""width"":0.1984126984126984,""keypointlabels"":[""CAVIGLIA SX""],""original_width"":750,""original_height"":375},{""x"":56.05158730158729,""y"":86.9047619047619,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":375},{""x"":47.123015873015866,""y"":74.99999999999999,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":58.73015873015872,""y"":74.2063492063492,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":375},{""x"":56.547619047619044,""y"":36.30952380952381,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375}]"
48,2400-375.png,
49,2500-0.png,"[{""x"":71.92460317460316,""y"":35.51587301587301,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":375},{""x"":60.813492063492056,""y"":72.81746031746032,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":60.813492063492056,""y"":45.634920634920626,""width"":0.1984126984126984,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":375},{""x"":63.591269841269835,""y"":34.32539682539682,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":375},{""x"":46.527773542817414,""y"":38.0952582791637,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375}]"
50,2500-375.png,"[{""x"":71.03174603174602,""y"":93.16770186335404,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":345},{""x"":56.05158730158729,""y"":87.56038647342996,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":345},{""x"":62.003968253968246,""y"":79.14941338854382,""width"":0.1984126984126984,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":345},{""x"":66.07142857142856,""y"":68.36611456176674,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":345},{""x"":53.86904761904761,""y"":42.486197377501725,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":345}]"
51,2600-0.png,"[{""x"":68.3531746031746,""y"":49.0079365079365,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":375},{""x"":46.329365079365076,""y"":82.93650793650794,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":56.64682539682539,""y"":53.769841269841265,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":375},{""x"":42.460317460317455,""y"":58.134920634920626,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375}]"
52,2600-375.png,"[{""x"":67.46031746031746,""y"":59.739475500345065,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":345},{""x"":52.87698412698412,""y"":99.20634920634922,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":345},{""x"":56.94444444444444,""y"":67.71911663216011,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":345},{""x"":44.54365079365079,""y"":86.48205659075224,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":345}]"
53,2700-0.png,"[{""x"":71.13095238095238,""y"":32.93650793650793,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":375},{""x"":55.6547619047619,""y"":77.77777777777777,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":60.51587301587301,""y"":41.07142857142856,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":375},{""x"":48.61111111111111,""y"":61.3095238095238,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375}]"
54,2700-375.png,"[{""x"":62.20238095238094,""y"":77.85541752933057,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":345}]"
55,2800-0.png,"[{""x"":26.289682539682534,""y"":33.33333333333333,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":375},{""x"":37.1031746031746,""y"":63.888888888888886,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":375},{""x"":32.24206349206349,""y"":33.92857142857142,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":375},{""x"":45.634920634920626,""y"":41.666666666666664,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":375}]"
56,2800-375.png,"[{""x"":73.71031746031746,""y"":59.092477570738446,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":345},{""x"":56.34920634920634,""y"":87.34472049689441,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":345},{""x"":63.78968253968254,""y"":64.69979296066253,""width"":0.1984126984126984,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":345},{""x"":65.77380952380952,""y"":52.83816425120773,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":345},{""x"":49.0079365079365,""y"":58.44547964113181,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":345}]"
57,2900-0.png,"[{""x"":24.50396825396825,""y"":42.26190476190476,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":375},{""x"":37.59920634920634,""y"":70.03968253968253,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":375},{""x"":31.249999999999993,""y"":36.7063492063492,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":375},{""x"":46.42857142857142,""y"":38.095238095238095,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":375}]"
58,2900-375.png,"[{""x"":68.74999999999999,""y"":70.52277432712215,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":345},{""x"":50.69444444444444,""y"":98.77501725327812,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":345},{""x"":55.753968253968246,""y"":67.71911663216011,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":345},{""x"":62.99603174603175,""y"":67.93478260869566,""width"":0.1984126984126984,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":345},{""x"":38.988095238095234,""y"":78.93374741200829,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":345}]"
59,3000-0.png,"[{""x"":23.908724794447032,""y"":35.317460317460316,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":375},{""x"":41.46825396825397,""y"":79.16666666666666,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":375},{""x"":34.623015873015866,""y"":39.48412698412697,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":375},{""x"":46.23015873015873,""y"":51.78571428571428,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":375}]"
60,3000-375.png,"[{""x"":69.04761904761904,""y"":57.151483781918564,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":345},{""x"":54.86111111111111,""y"":98.1280193236715,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":345},{""x"":58.23412698412697,""y"":60.81780538302277,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":345},{""x"":62.99603174603175,""y"":57.151483781918564,""width"":0.1984126984126984,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":345},{""x"":46.52777777777777,""y"":86.05072463768116,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":345}]"
61,3100-0.png,"[{""x"":69.14682539682538,""y"":70.83333333333333,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":375},{""x"":55.15873015873015,""y"":74.99999999999999,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":65.57539682539681,""y"":56.74603174603175,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":375},{""x"":52.48015873015872,""y"":30.75396825396825,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375}]"
62,3100-375.png,"[{""x"":27.281746031746028,""y"":57.582815734989644,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":345},{""x"":38.78968253968254,""y"":89.9327122153209,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":345},{""x"":34.226190476190474,""y"":54.563492063492056,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":345},{""x"":49.30555555555555,""y"":70.52277432712215,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345}]"
63,3200-0.png,"[{""x"":69.7420634920635,""y"":34.32539682539682,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":375},{""x"":57.83730158730158,""y"":74.80158730158729,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":61.80555555555555,""y"":40.27777777777777,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":375},{""x"":49.70238095238095,""y"":58.928571428571416,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375}]"
64,3200-375.png,"[{""x"":27.18253968253968,""y"":69.87577639751554,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":345},{""x"":35.912698412698404,""y"":87.56038647342996,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":345},{""x"":34.623015873015866,""y"":59.739475500345065,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":345},{""x"":50.09920634920635,""y"":54.77915804002761,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345}]"
65,3300-0.png,"[{""x"":67.85714285714285,""y"":75.59523809523809,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":375},{""x"":51.98412698412697,""y"":76.78571428571428,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":62.40079365079364,""y"":63.095238095238095,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":375},{""x"":55.0595238095238,""y"":46.62698412698412,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375}]"
66,3300-375.png,"[{""x"":30.158730158730158,""y"":62.11180124223602,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":345},{""x"":52.281746031746025,""y"":83.89406487232574,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345},{""x"":41.07142857142856,""y"":67.50345065562456,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":345},{""x"":35.81349178116137,""y"":59.739499330726865,""width"":0.1984126984126984,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":345}]"
67,3400-0.png,"[{""x"":73.90873015873015,""y"":49.206349206349195,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":375},{""x"":61.01190476190476,""y"":65.27777777777777,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":66.56746031746032,""y"":39.08730158730158,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":375},{""x"":47.916666666666664,""y"":30.357142857142854,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375}]"
